x,y,z,timestamp
-6.692991,3.0693667,6.469133,2018-12-25 16:40:13.873
-6.649895,3.2273839,6.4164605,2018-12-25 16:40:14.031
-6.649895,3.0693667,6.373365,2018-12-25 16:40:14.194
-6.731298,3.0071173,6.5122285,2018-12-25 16:40:14.354
-6.721721,3.0023289,6.4547677,2018-12-25 16:40:14.513
-6.692991,2.992752,6.4308257,2018-12-25 16:40:14.674
-6.6546836,3.074155,6.4020953,2018-12-25 16:40:14.834
-6.573281,2.8538885,6.339846,2018-12-25 16:40:15.002
-6.6163764,3.1124623,6.3111157,2018-12-25 16:40:15.157
-6.721721,3.1411927,6.435614,2018-12-25 16:40:15.316
-6.692991,3.074155,6.421249,2018-12-25 16:40:15.477
-6.7025676,2.954445,6.421249,2018-12-25 16:40:15.638
-6.649895,3.2130187,6.3302693,2018-12-25 16:40:15.798
-6.7887588,3.323152,6.4164605,2018-12-25 16:40:15.959
-6.716933,3.3375173,6.3589997,2018-12-25 16:40:16.12
-6.669049,3.098097,6.4308257,2018-12-25 16:40:16.28
-6.683414,3.1411927,6.4404025,2018-12-25 16:40:16.441
-6.602011,3.241749,6.253655,2018-12-25 16:40:16.601
-6.6067996,3.107674,6.3446345,2018-12-25 16:40:16.762
-6.673837,3.107674,6.421249,2018-12-25 16:40:16.922
-6.6786256,3.074155,6.4547677,2018-12-25 16:40:17.084
-6.7025676,3.064578,6.4404025,2018-12-25 16:40:17.244
-6.669049,3.2225955,6.3542113,2018-12-25 16:40:17.406
-6.745663,2.9975405,6.483498,2018-12-25 16:40:17.567
-6.745663,2.9496565,6.421249,2018-12-25 16:40:17.743
-6.7121444,2.9831753,6.4068837,2018-12-25 16:40:17.887
-6.645107,2.9592333,6.435614,2018-12-25 16:40:18.047
-6.673837,2.992752,6.4308257,2018-12-25 16:40:18.207
-6.740875,3.0071173,6.469133,2018-12-25 16:40:18.369
-6.740875,3.1747115,6.38773,2018-12-25 16:40:18.529
-6.645107,3.169923,6.411672,2018-12-25 16:40:18.689
-6.669049,3.074155,6.4164605,2018-12-25 16:40:18.849
-6.482301,2.944868,6.167464,2018-12-25 16:40:19.012
-6.740875,3.0502129,6.5122285,2018-12-25 16:40:19.171
-6.6786256,3.1986535,6.397307,2018-12-25 16:40:19.331
-6.7504516,3.1555579,6.4404025,2018-12-25 16:40:19.492
-6.6067996,3.41892,6.3302693,2018-12-25 16:40:19.652
-6.6403184,3.1028855,6.3685765,2018-12-25 16:40:19.813
-6.683414,3.0262709,6.4020953,2018-12-25 16:40:19.974
-6.63553,3.0023289,6.3446345,2018-12-25 16:40:20.134
-6.731298,2.834735,6.4020953,2018-12-25 16:40:20.298
-6.6403184,3.0693667,6.4404025,2018-12-25 16:40:20.456
-6.621165,3.0693667,6.421249,2018-12-25 16:40:20.616
-6.7360864,2.896984,6.5361705,2018-12-25 16:40:20.777
-6.7025676,2.9879637,6.4164605,2018-12-25 16:40:20.939
-6.7025676,3.0885203,6.4499793,2018-12-25 16:40:21.098
-6.683414,2.9400797,6.4020953,2018-12-25 16:40:21.259
-6.745663,2.9831753,6.531382,2018-12-25 16:40:21.42
-6.683414,2.9831753,6.3542113,2018-12-25 16:40:21.58
-6.721721,3.074155,6.4499793,2018-12-25 16:40:21.741
-6.645107,3.040636,6.3350577,2018-12-25 16:40:21.901
-6.683414,3.1028855,6.4020953,2018-12-25 16:40:22.063
-6.6786256,3.0885203,6.411672,2018-12-25 16:40:22.223
-6.716933,3.0310593,6.4260373,2018-12-25 16:40:22.385
-6.6642604,3.0550013,6.397307,2018-12-25 16:40:22.544
-6.6307416,3.1842883,6.3446345,2018-12-25 16:40:22.706
-6.7265096,3.1268275,6.4164605,2018-12-25 16:40:22.868
-6.707356,3.1842883,6.411672,2018-12-25 16:40:23.033
-6.6642604,3.074155,6.3781533,2018-12-25 16:40:23.187
-6.7121444,3.040636,6.373365,2018-12-25 16:40:23.348
-6.7265096,3.040636,6.4068837,2018-12-25 16:40:23.508
-6.745663,2.743755,6.3925185,2018-12-25 16:40:23.669
-6.707356,3.0550013,6.4068837,2018-12-25 16:40:23.83
-6.692991,3.0693667,6.4164605,2018-12-25 16:40:23.99
-6.716933,3.040636,6.4260373,2018-12-25 16:40:24.15
-6.63553,3.074155,6.3063273,2018-12-25 16:40:24.311
-6.7025676,3.169923,6.4547677,2018-12-25 16:40:24.472
-6.673837,3.122039,6.4164605,2018-12-25 16:40:24.632
-6.659472,2.920926,6.4068837,2018-12-25 16:40:24.795
-6.731298,2.992752,6.4978633,2018-12-25 16:40:24.954
-6.716933,3.0789435,6.4164605,2018-12-25 16:40:25.116
-6.697779,3.0597897,6.373365,2018-12-25 16:40:25.277
-6.621165,3.3614593,6.2392898,2018-12-25 16:40:25.436
-6.673837,3.2225955,6.4260373,2018-12-25 16:40:25.596
-6.7265096,3.1028855,6.3829417,2018-12-25 16:40:25.761
-6.75524,3.0358477,6.4547677,2018-12-25 16:40:25.92
-6.745663,2.9879637,6.50744,2018-12-25 16:40:26.078
-6.673837,3.169923,6.38773,2018-12-25 16:40:26.239
-6.6882024,3.0693667,6.3925185,2018-12-25 16:40:26.399
-6.692991,3.040636,6.4164605,2018-12-25 16:40:26.56
-6.692991,3.1316159,6.4499793,2018-12-25 16:40:26.721
-6.721721,3.064578,6.397307,2018-12-25 16:40:26.882
-6.692991,3.0693667,6.3781533,2018-12-25 16:40:27.043
-6.683414,3.0214825,6.373365,2018-12-25 16:40:27.203
-6.7121444,3.0119057,6.411672,2018-12-25 16:40:27.364
-6.7360864,3.1124623,6.421249,2018-12-25 16:40:27.524
-6.716933,3.1172507,6.3446345,2018-12-25 16:40:27.685
-6.692991,3.1268275,6.3446345,2018-12-25 16:40:27.846
-6.740875,3.0885203,6.373365,2018-12-25 16:40:28.007
-6.645107,3.145981,6.2632318,2018-12-25 16:40:28.169
-6.697779,3.0502129,6.3589997,2018-12-25 16:40:28.328
-6.673837,2.9975405,6.421249,2018-12-25 16:40:28.489
-6.697779,3.1028855,6.339846,2018-12-25 16:40:28.651
-6.6786256,3.0310593,6.4068837,2018-12-25 16:40:28.81
-6.683414,3.0502129,6.4260373,2018-12-25 16:40:28.971
-6.7360864,3.040636,6.421249,2018-12-25 16:40:29.132
-6.683414,3.1842883,6.4020953,2018-12-25 16:40:29.292
-6.6882024,3.0119057,6.411672,2018-12-25 16:40:29.454
-6.7360864,3.0310593,6.445191,2018-12-25 16:40:29.614
-6.6882024,3.0550013,6.3685765,2018-12-25 16:40:29.776
-6.7025676,3.0454245,6.435614,2018-12-25 16:40:29.935
-6.7121444,3.2225955,6.435614,2018-12-25 16:40:30.097
-6.745663,3.074155,6.4068837,2018-12-25 16:40:30.272
-6.6882024,3.107674,6.4020953,2018-12-25 16:40:30.419
-6.7360864,3.122039,6.4260373,2018-12-25 16:40:30.577
-6.697779,3.098097,6.397307,2018-12-25 16:40:30.748
-6.683414,3.0693667,6.4068837,2018-12-25 16:40:30.899
-6.669049,3.1172507,6.4020953,2018-12-25 16:40:31.06
-6.7121444,3.1124623,6.445191,2018-12-25 16:40:31.221
-6.707356,3.0358477,6.3925185,2018-12-25 16:40:31.381
-6.6882024,2.9879637,6.397307,2018-12-25 16:40:31.542
-6.697779,3.083732,6.4020953,2018-12-25 16:40:31.702
-6.6882024,3.0693667,6.445191,2018-12-25 16:40:31.865
-6.645107,3.1651347,6.301539,2018-12-25 16:40:32.024
-6.673837,3.0454245,6.4308257,2018-12-25 16:40:32.191
-6.6786256,3.016694,6.469133,2018-12-25 16:40:32.347
-6.7121444,3.0310593,6.459556,2018-12-25 16:40:32.508
-6.5924344,3.2225955,6.325481,2018-12-25 16:40:32.667
-6.669049,3.0693667,6.397307,2018-12-25 16:40:32.827
-6.7025676,2.96881,6.435614,2018-12-25 16:40:32.988
-6.731298,3.0358477,6.4499793,2018-12-25 16:40:33.149
-6.6546836,2.9975405,6.4643445,2018-12-25 16:40:33.309
-6.7600284,2.9352913,6.5361705,2018-12-25 16:40:33.471
-6.716933,3.1316159,6.4308257,2018-12-25 16:40:33.631
-6.716933,3.169923,6.435614,2018-12-25 16:40:33.792
-6.6546836,3.0597897,6.339846,2018-12-25 16:40:33.953
-6.707356,2.9592333,6.397307,2018-12-25 16:40:34.113
-6.692991,3.0885203,6.4260373,2018-12-25 16:40:34.275
-6.7025676,3.074155,6.38773,2018-12-25 16:40:34.434
-6.63553,3.0789435,6.315904,2018-12-25 16:40:34.595
-6.779182,2.825158,6.421249,2018-12-25 16:40:34.756
-6.716933,3.0071173,6.38773,2018-12-25 16:40:34.917
-6.7025676,3.083732,6.4260373,2018-12-25 16:40:35.077
-6.707356,3.1124623,6.397307,2018-12-25 16:40:35.238
-6.731298,3.0789435,6.459556,2018-12-25 16:40:35.399
-6.7121444,3.0933087,6.4068837,2018-12-25 16:40:35.56
-6.669049,3.1172507,6.4260373,2018-12-25 16:40:35.721
-6.692991,3.0023289,6.4787097,2018-12-25 16:40:35.881
-6.7265096,3.0789435,6.4787097,2018-12-25 16:40:36.044
-6.6882024,2.9831753,6.363788,2018-12-25 16:40:36.203
-6.697779,3.0597897,6.4547677,2018-12-25 16:40:36.365
-6.649895,3.1842883,6.363788,2018-12-25 16:40:36.526
-6.9371996,3.1028855,6.3781533,2018-12-25 16:40:36.685
-6.539762,3.3806129,6.291962,2018-12-25 16:40:36.845
-5.8837504,3.6248214,6.0956373,2018-12-25 16:40:37.006
-6.2141504,2.7964275,6.435614,2018-12-25 16:40:37.169
-6.602011,2.8203697,6.105214,2018-12-25 16:40:37.329
-6.6882024,2.992752,6.4547677,2018-12-25 16:40:37.488
-6.6642604,3.016694,6.4499793,2018-12-25 16:40:37.649
-6.563704,2.9831753,6.4164605,2018-12-25 16:40:37.81
-6.7839704,3.3087866,6.6175733,2018-12-25 16:40:37.971
-7.5788455,2.2888567,7.7332716,2018-12-25 16:40:38.131
-5.601235,5.81791,3.8259344,2018-12-25 16:40:38.292
-8.699332,4.5920787,5.0278234,2018-12-25 16:40:38.452
-7.100005,4.510676,4.43885,2018-12-25 16:40:38.614
-7.5309615,4.5394063,4.012682,2018-12-25 16:40:38.775
-7.2963295,4.185065,5.793968,2018-12-25 16:40:38.936
-7.1047935,3.845088,5.449203,2018-12-25 16:40:39.097
-6.8079123,3.9791632,5.0757074,2018-12-25 16:40:39.257
-6.817489,3.9839516,5.45878,2018-12-25 16:40:39.419
-7.1143703,4.2664676,5.837064,2018-12-25 16:40:39.579
-6.8605847,3.6631286,5.90889,2018-12-25 16:40:39.738
-6.683414,3.763685,5.746084,2018-12-25 16:40:39.899
-6.8557963,3.596091,5.875371,2018-12-25 16:40:40.059
-6.779182,3.394978,5.947197,2018-12-25 16:40:40.221
-6.884527,3.5817258,6.105214,2018-12-25 16:40:40.381
-6.9707184,3.3854012,6.0956373,2018-12-25 16:40:40.541
-6.870162,3.5769374,5.923255,2018-12-25 16:40:40.702
-6.918046,3.6583402,5.932832,2018-12-25 16:40:40.862
-6.803124,3.3423057,5.9519854,2018-12-25 16:40:41.041
-6.9371996,3.5673606,6.0381765,2018-12-25 16:40:41.184
-6.8557963,3.5242648,5.9184666,2018-12-25 16:40:41.361
-6.8605847,3.6870706,5.93762,2018-12-25 16:40:41.505
-6.683414,3.442862,5.865794,2018-12-25 16:40:41.664
-6.918046,3.3901896,6.066907,2018-12-25 16:40:41.825
-6.879739,3.5242648,5.961562,2018-12-25 16:40:41.987
-6.9132576,3.6391866,6.0142345,2018-12-25 16:40:42.146
-6.803124,3.9552212,5.90889,2018-12-25 16:40:42.308
-6.817489,3.6008794,5.985504,2018-12-25 16:40:42.469
-6.8462195,3.5338416,5.9902925,2018-12-25 16:40:42.629
-6.8749504,3.514688,5.995081,2018-12-25 16:40:42.792
-6.9228344,3.5817258,6.033388,2018-12-25 16:40:42.95
-6.870162,3.4811692,5.985504,2018-12-25 16:40:43.112
-6.908469,3.4859576,5.985504,2018-12-25 16:40:43.274
-6.894104,3.5865142,5.913678,2018-12-25 16:40:43.434
-6.8318543,3.572149,5.93762,2018-12-25 16:40:43.593
-6.8653736,3.6056678,5.971139,2018-12-25 16:40:43.754
-6.903681,3.5194764,5.9807158,2018-12-25 16:40:43.917
-6.8653736,3.6296098,5.9663506,2018-12-25 16:40:44.075
-6.827066,3.53863,5.9759274,2018-12-25 16:40:44.238
-6.879739,3.514688,5.932832,2018-12-25 16:40:44.397
-6.879739,3.514688,5.9998693,2018-12-25 16:40:44.56
-6.8988924,3.620033,5.9902925,2018-12-25 16:40:44.718
-6.8079123,3.5434184,5.889736,2018-12-25 16:40:44.88
-6.884527,3.5865142,5.9759274,2018-12-25 16:40:45.04
-6.841431,3.5338416,5.985504,2018-12-25 16:40:45.203
-6.941988,3.5625722,5.9663506,2018-12-25 16:40:45.361
-6.8222775,3.5051112,5.961562,2018-12-25 16:40:45.522
-6.8557963,3.442862,5.9519854,2018-12-25 16:40:45.685
-6.894104,3.5003228,5.9663506,2018-12-25 16:40:45.844
-6.851008,3.6822822,5.923255,2018-12-25 16:40:46.004
-6.8127007,3.6104562,5.971139,2018-12-25 16:40:46.165
-6.8318543,3.4955344,5.9663506,2018-12-25 16:40:46.328
-6.8366427,3.2465374,6.0046577,2018-12-25 16:40:46.486
-6.803124,3.6296098,5.9807158,2018-12-25 16:40:46.649
-6.8605847,3.6056678,5.971139,2018-12-25 16:40:46.808
-6.8557963,3.5913026,5.985504,2018-12-25 16:40:46.968
-6.8749504,3.4141316,5.947197,2018-12-25 16:40:47.129
-6.827066,3.6008794,5.932832,2018-12-25 16:40:47.294
-6.8079123,3.6391866,5.9041014,2018-12-25 16:40:47.45
-6.8462195,3.7301662,5.9663506,2018-12-25 16:40:47.611
-6.8462195,3.572149,5.961562,2018-12-25 16:40:47.774
-6.8462195,3.5482068,5.93762,2018-12-25 16:40:47.935
-6.8462195,3.5913026,5.9902925,2018-12-25 16:40:48.094
-6.884527,3.6583402,6.009446,2018-12-25 16:40:48.254
-6.884527,3.4811692,5.9663506,2018-12-25 16:40:48.417
-6.8605847,3.5003228,5.9184666,2018-12-25 16:40:48.577
-6.8557963,3.6870706,5.9519854,2018-12-25 16:40:48.736
-6.8079123,3.5673606,5.9184666,2018-12-25 16:40:48.896
-6.827066,3.5529952,5.9998693,2018-12-25 16:40:49.061
-6.8079123,3.6343982,5.971139,2018-12-25 16:40:49.218
-6.779182,3.6104562,5.93762,2018-12-25 16:40:49.379
-6.879739,3.7062242,5.9759274,2018-12-25 16:40:49.541
-6.8557963,3.572149,5.9998693,2018-12-25 16:40:49.701
-6.8318543,3.5673606,5.889736,2018-12-25 16:40:49.863
-6.903681,3.5913026,5.971139,2018-12-25 16:40:50.023
-6.8557963,3.4524388,5.93762,2018-12-25 16:40:50.185
-6.8557963,3.7349546,5.961562,2018-12-25 16:40:50.344
-6.8462195,3.6822822,5.923255,2018-12-25 16:40:50.506
-6.8557963,3.6008794,5.9759274,2018-12-25 16:40:50.665
-6.817489,3.5003228,5.9519854,2018-12-25 16:40:50.826
-6.803124,3.6104562,5.961562,2018-12-25 16:40:50.987
-6.903681,3.6008794,5.995081,2018-12-25 16:40:51.147
-6.827066,3.7541082,5.899313,2018-12-25 16:40:51.308
-6.841431,3.5913026,5.9280434,2018-12-25 16:40:51.469
-6.8222775,3.6152446,5.9807158,2018-12-25 16:40:51.629
-6.7743936,3.6391866,5.8945246,2018-12-25 16:40:51.793
-6.8988924,3.5769374,6.0142345,2018-12-25 16:40:51.952
-6.8127007,3.4811692,5.9567738,2018-12-25 16:40:52.111
-6.8653736,3.5098996,6.0142345,2018-12-25 16:40:52.272
-6.841431,3.5577838,5.9998693,2018-12-25 16:40:52.433
-6.8605847,3.4524388,6.0285997,2018-12-25 16:40:52.595
-6.8653736,3.572149,5.9567738,2018-12-25 16:40:52.755
-6.8653736,3.514688,5.961562,2018-12-25 16:40:52.914
-6.7504516,3.5865142,5.9280434,2018-12-25 16:40:53.08
-6.8749504,3.347094,5.985504,2018-12-25 16:40:53.236
-6.827066,3.5338416,5.932832,2018-12-25 16:40:53.398
-6.8462195,3.572149,5.9567738,2018-12-25 16:40:53.557
-6.8653736,3.3087866,6.0046577,2018-12-25 16:40:53.718
-6.8318543,3.5098996,5.923255,2018-12-25 16:40:53.878
-6.8366427,3.6008794,5.9663506,2018-12-25 16:40:54.039
-6.879739,3.2273839,5.971139,2018-12-25 16:40:54.199
-6.9132576,3.5769374,5.9663506,2018-12-25 16:40:54.36
-6.9467764,3.169923,5.9663506,2018-12-25 16:40:54.521
-6.927623,3.3854012,5.9807158,2018-12-25 16:40:54.682
-6.879739,3.5625722,5.913678,2018-12-25 16:40:54.842
-6.8653736,3.2369606,5.865794,2018-12-25 16:40:55.003
-6.9132576,3.7062242,5.995081,2018-12-25 16:40:55.165
-6.903681,3.5769374,6.0046577,2018-12-25 16:40:55.324
-6.8222775,3.4811692,5.913678,2018-12-25 16:40:55.487
-6.817489,3.6056678,5.9807158,2018-12-25 16:40:55.646
-6.8366427,3.6966474,5.93762,2018-12-25 16:40:55.807
-6.817489,3.643975,5.884948,2018-12-25 16:40:55.967
-6.8222775,3.2992098,5.865794,2018-12-25 16:40:56.128
