timestamp,x,y,z,label
2018-10-21 18:46:23.095,-1.1791444,-7.2233067,2.3774424,running
2018-10-21 18:46:23.634,2.7976246,8.045714,-0.10175357,running
2018-10-21 18:46:23.796,6.408081,-20.53028,3.3446999,running
2018-10-21 18:46:56.229,1.8507179,-1.2569559,9.742006,running
2018-10-21 18:46:56.388,0.5434838,-0.9888053,11.374852,running
2018-10-21 18:46:56.551,-0.7386112,-0.2657564,8.137892,running
2018-10-21 18:46:56.709,-0.30286652,-0.15562311,9.291897,running
2018-10-21 18:46:56.869,-0.35075054,-0.21308395,9.928755,running
2018-10-21 18:46:57.029,0.25617957,0.9684546,9.440337,running
2018-10-21 18:46:57.192,0.5386954,0.59017074,9.469068,running
2018-10-21 18:46:57.35,-0.20709845,1.4999673,9.61272,running
2018-10-21 18:46:57.51,0.23702596,0.34596214,9.560047,running
2018-10-21 18:46:57.67,0.21308395,0.51355624,9.454702,running
2018-10-21 18:46:57.831,0.22744916,0.6715736,9.569624,running
2018-10-21 18:46:57.991,0.23702596,0.7386112,9.536105,running
2018-10-21 18:46:58.154,0.2657564,0.8487445,9.478644,running
2018-10-21 18:46:58.312,0.22744916,0.7769185,9.64145,running
2018-10-21 18:46:58.474,0.107739076,1.0307038,9.536105,running
