date,time,x,y,z,label
2018-10-05,19:50:56.106,13.195642,-5.377377,1.448492,walking
2018-10-05,19:50:56.267,10.44231,-3.1172507,1.4820108,walking
2018-10-05,19:50:56.428,6.3721676,-2.954445,1.8459295,walking
2018-10-05,19:50:56.59,8.421603999999999,-2.4277205000000004,1.8028339,walking
2018-10-05,19:50:56.746,15.470135,-3.916914,0.82599956,walking
2018-10-05,19:50:56.909,10.605117,-4.5154643,-1.5047556999999998,walking
2018-10-05,19:50:57.069,6.477513,-2.9783869,-0.8583213,walking
2018-10-05,19:50:57.23,9.106346,-4.7405195,-0.92535895,walking
2018-10-05,19:50:57.39,8.708909,-4.510676,4.431667299999999,walking
2018-10-05,19:50:57.549,7.961917999999999,-4.7213660000000015,2.813187,walking
2018-10-05,19:50:57.709,12.132617,-4.271256,1.6112977,walking
2018-10-05,19:50:57.871,9.728839,-2.6479871,1.673547,walking
2018-10-05,19:50:58.031,9.130288,-2.5187001,0.40940848,walking
2018-10-05,19:50:58.191,9.015367,-3.2561142000000003,2.4109612,walking
2018-10-05,19:50:58.351,10.609905,-5.2385135,0.9744401,walking
2018-10-05,19:50:58.514,8.541314,-5.659893,1.2330139,walking
2018-10-05,19:50:58.673,7.349002,-4.156333999999998,0.8403648000000001,walking
2018-10-05,19:50:58.835,10.815806,-2.9352913,1.1085154,walking
2018-10-05,19:50:58.994,9.556456,-2.7389667,0.80684596,walking
2018-10-05,19:50:59.154,8.263587,-3.1842883,0.78769237,walking
2018-10-05,19:50:59.316,10.351331,-2.408567,1.4580688,walking
2018-10-05,19:50:59.477,10.006566,-4.8362875,1.1755531,walking
2018-10-05,19:50:59.637,7.0952168,-5.659893,1.4341269,walking
2018-10-05,19:50:59.798,7.990648299999998,-2.9975405,1.0606314,walking
2018-10-05,19:50:59.959,10.811018,-3.4284968,1.2378023,walking
2018-10-05,19:51:00.117,9.240421,-2.6001031,0.48123455,walking
2018-10-05,19:51:00.279,10.830172,-3.3997664,0.61052144,walking
2018-10-05,19:51:00.44,10.035296,-3.5529952000000007,2.0278888,walking
2018-10-05,19:51:00.599,9.7719345,-4.3861775000000005,2.1811178,walking
2018-10-05,19:51:00.759,8.268375,-5.5976434,2.2146366000000004,walking
2018-10-05,19:51:00.922,7.2388687,-3.5482068,1.1324573999999998,walking
2018-10-05,19:51:01.083,10.14543,-2.9496565,1.0079589,walking
2018-10-05,19:51:01.245,8.852561,-2.4277205000000004,0.25139117,walking
2018-10-05,19:51:01.401,10.997766,-3.4380736000000005,0.7398083000000001,walking
2018-10-05,19:51:01.562,9.968259,-3.7924154,2.8898015,walking
2018-10-05,19:51:01.724,9.331401,-5.386954,2.3056161,walking
2018-10-05,19:51:01.884,10.547656,-5.57849,2.3726540000000003,walking
2018-10-05,19:51:02.044,8.522161,-3.845088,1.0366893,walking
2018-10-05,19:51:02.205,8.512584,-2.5570072999999995,0.4237737,walking
2018-10-05,19:51:02.368,7.2149267,-2.7006595,0.61530983,walking
2018-10-05,19:51:02.525,10.600328,-3.3183637000000004,1.352724,walking
2018-10-05,19:51:02.687,10.289082,-4.644751,2.1619642000000003,walking
2018-10-05,19:51:02.846,8.838196,-4.55856,2.2385786,walking
2018-10-05,19:51:03.009,8.771158,-5.7365074,2.6168625,walking
2018-10-05,19:51:03.168,8.622717999999999,-4.1323919999999985,0.7589619000000001,walking
2018-10-05,19:51:03.328,10.188525,-2.9161377,0.055066638,walking
2018-10-05,19:51:03.488,7.329848299999999,-2.920926,0.04070143,walking
2018-10-05,19:51:03.65,8.924387,-3.5625722,1.9512744,walking
2018-10-05,19:51:03.809,10.906786,-5.0996494000000006,3.1675289,walking
2018-10-05,19:51:03.972,9.704897,-4.9464207,3.5314474,walking
2018-10-05,19:51:04.13,7.3250600000000015,-4.8458643,2.5785553,walking
2018-10-05,19:51:04.29,7.9858600000000015,-3.3518825,0.38067806,walking
2018-10-05,19:51:04.451,11.22282,-2.9161377,-0.1592144,walking
2018-10-05,19:51:04.612,7.2723875,-2.3606830000000003,-0.10654198,walking
2018-10-05,19:51:04.774,7.588422299999999,-2.8060043,1.8411411,walking
2018-10-05,19:51:04.935,12.563574,-5.530606,3.2968156000000004,walking
2018-10-05,19:51:05.093,8.119935,-3.7684734,3.6607344,walking
2018-10-05,19:51:05.256,8.354567,-4.323928400000002,2.1332338,walking
2018-10-05,19:51:05.415,13.248315,-2.6910827,0.045489833,walking
2018-10-05,19:51:05.578,10.030508,-3.3375173,-0.48961425,walking
2018-10-05,19:51:05.737,5.922058,-0.48841715,0.89303726,walking
2018-10-05,19:51:05.897,8.201338,-3.3183637000000004,1.8219875,walking
2018-10-05,19:51:06.057,11.443087,-4.9224787,2.741361,walking
2018-10-05,19:51:06.217,8.249222,-6.799533,3.0669725,walking
2018-10-05,19:51:06.377,12.295423,-3.940856,2.420538,walking
2018-10-05,19:51:06.537,13.02326,-3.6774937999999993,1.2425906999999998,walking
2018-10-05,19:51:06.7,7.8326306,-1.7238252,0.40462008,walking
2018-10-05,19:51:06.858,6.745663,-2.0925324,1.0845733999999998,walking
2018-10-05,19:51:07.019,12.33373,-4.0701427,2.0949266,walking
2018-10-05,19:51:07.179,9.48463,-3.964798000000001,1.9752164,walking
2018-10-05,19:51:07.348,7.382521,-5.8801594,2.4971523,walking
2018-10-05,19:51:07.501,10.590752,-3.7062242,2.0853498,walking
2018-10-05,19:51:07.663,11.112687,-2.681506,1.5059528,walking
2018-10-05,19:51:07.822,7.6267295,-2.0159178,1.1228806,walking
2018-10-05,19:51:07.984,7.9810715,-2.633622,1.5394716999999998,walking
2018-10-05,19:51:08.145,12.568362,-3.7684734,2.80361,walking
2018-10-05,19:51:08.304,9.249998,-5.023035,1.7070658,walking
2018-10-05,19:51:08.466,7.004237,-5.8274870000000005,2.348712,walking
2018-10-05,19:51:08.626,8.871715,-3.5003228,1.9273324,walking
2018-10-05,19:51:08.787,11.52449,-2.9161377,1.7166426,walking
2018-10-05,19:51:08.948,6.041768,-0.47405192,1.5442601,walking
2018-10-05,19:51:09.108,10.921151,-2.9161377,0.5530606,walking
2018-10-05,19:51:09.269,11.672931,-5.090072599999999,1.8171991000000003,walking
2018-10-05,19:51:09.429,9.915586,-5.544971,1.9081788,walking
2018-10-05,19:51:09.59,10.078392,-6.703765,2.7269957,walking
2018-10-05,19:51:09.747,12.846089,-4.3718123,1.7549498,walking
2018-10-05,19:51:09.909,10.183737,-2.992752,0.93134445,walking
2018-10-05,19:51:10.07,7.5549035,-1.8195933,1.2186487,walking
2018-10-05,19:51:10.229,6.927623,-3.394978,1.1803415000000002,walking
2018-10-05,19:51:10.391,11.443087,-5.12838,1.1947067,walking
2018-10-05,19:51:10.549,9.374496,-6.14831,1.5346833,walking
2018-10-05,19:51:10.711,10.681731,-5.334281400000001,2.1763294,walking
2018-10-05,19:51:10.87,12.860455,-2.9640217,2.837129,walking
2018-10-05,19:51:11.031,9.058462,-2.006341,1.7405846,walking
2018-10-05,19:51:11.191,5.021838,-1.7381904,1.4772223999999998,walking
2018-10-05,19:51:11.352,13.377602,-3.1555579,2.2960392999999995,walking
